binder,extra water,alkaline solution,molarity of mix,fine aggregate,coarse aggregate,age,curing temperature,compressive strength,water,pozzolan,foaming agent,density,concrete type,water binder ratio
414.0,41.4,186.0,8.0,660.0,1136.0,3.0,27.0,28.05744,,,,,0,0.5492753623188406
414.0,41.4,186.0,10.0,660.0,1136.0,3.0,27.0,31.80063,,,,,0,0.5492753623188406
414.0,41.4,186.0,12.0,660.0,1136.0,3.0,27.0,32.70807,,,,,0,0.5492753623188406
414.0,41.4,186.0,14.0,660.0,1136.0,3.0,27.0,36.90498,,,,,0,0.5492753623188406
414.0,41.4,186.0,16.0,660.0,1136.0,3.0,27.0,40.59146,,,,,0,0.5492753623188406
414.0,41.4,186.0,8.0,660.0,1136.0,7.0,27.0,34.57967,,,,,0,0.5492753623188406
414.0,41.4,186.0,10.0,660.0,1136.0,7.0,27.0,36.90498,,,,,0,0.5492753623188406
414.0,41.4,186.0,12.0,660.0,1136.0,7.0,27.0,38.26614,,,,,0,0.5492753623188406
414.0,41.4,186.0,14.0,660.0,1136.0,7.0,27.0,40.59146,,,,,0,0.5492753623188406
414.0,41.4,186.0,16.0,660.0,1136.0,7.0,27.0,42.00933,,,,,0,0.5492753623188406
414.0,41.4,186.0,8.0,660.0,1136.0,14.0,27.0,58.68354,,,,,0,0.5492753623188406
414.0,41.4,186.0,10.0,660.0,1136.0,14.0,27.0,62.88045,,,,,0,0.5492753623188406
414.0,41.4,186.0,12.0,660.0,1136.0,14.0,27.0,63.33417,,,,,0,0.5492753623188406
414.0,41.4,186.0,14.0,660.0,1136.0,14.0,27.0,66.56693,,,,,0,0.5492753623188406
414.0,41.4,186.0,16.0,660.0,1136.0,14.0,27.0,69.34596,,,,,0,0.5492753623188406
414.0,41.4,186.0,8.0,660.0,1136.0,28.0,27.0,61.00886,,,,,0,0.5492753623188406
414.0,41.4,186.0,10.0,660.0,1136.0,28.0,27.0,64.24161,,,,,0,0.5492753623188406
414.0,41.4,186.0,12.0,660.0,1136.0,28.0,27.0,66.11321,,,,,0,0.5492753623188406
414.0,41.4,186.0,14.0,660.0,1136.0,28.0,27.0,68.89224,,,,,0,0.5492753623188406
414.0,41.4,186.0,16.0,660.0,1136.0,28.0,27.0,71.67128,,,,,0,0.5492753623188406
414.0,41.4,186.0,8.0,660.0,1136.0,56.0,27.0,69.8564,,,,,0,0.5492753623188406
414.0,41.4,186.0,10.0,660.0,1136.0,56.0,27.0,74.96075,,,,,0,0.5492753623188406
414.0,41.4,186.0,12.0,660.0,1136.0,56.0,27.0,79.10094,,,,,0,0.5492753623188406
414.0,41.4,186.0,14.0,660.0,1136.0,56.0,27.0,81.42626,,,,,0,0.5492753623188406
414.0,41.4,186.0,16.0,660.0,1136.0,56.0,27.0,82.39041,,,,,0,0.5492753623188406
414.0,41.4,186.0,8.0,660.0,1136.0,90.0,27.0,76.32191,,,,,0,0.5492753623188406
414.0,41.4,186.0,10.0,660.0,1136.0,90.0,27.0,79.10094,,,,,0,0.5492753623188406
414.0,41.4,186.0,12.0,660.0,1136.0,90.0,27.0,80.97254,,,,,0,0.5492753623188406
414.0,41.4,186.0,14.0,660.0,1136.0,90.0,27.0,83.75157,,,,,0,0.5492753623188406
414.0,41.4,186.0,16.0,660.0,1136.0,90.0,27.0,86.07689,,,,,0,0.5492753623188406
400.0,56.5,160.0,10.0,651.0,1209.0,3.0,27.0,10.1,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,3.0,27.0,17.7,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,3.0,27.0,27.8,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,7.0,27.0,13.5,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,7.0,27.0,25.6,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,7.0,27.0,35.0,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,28.0,27.0,31.9,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,28.0,27.0,40.4,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,28.0,27.0,48.0,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,56.0,27.0,37.0,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,56.0,27.0,48.2,,,,,0,0.54125
400.0,56.5,160.0,10.0,651.0,1209.0,56.0,27.0,58.8,,,,,0,0.54125
405.0,0.0,168.5,8.0,615.0,1220.0,7.0,27.0,33.29095,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,7.0,27.0,34.82023,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,7.0,27.0,35.15667,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,7.0,27.0,36.85417,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,7.0,27.0,38.047,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,7.0,27.0,39.05632,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,7.0,27.0,38.55166,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,28.0,27.0,45.15813,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,28.0,27.0,46.01453,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,28.0,27.0,46.68741,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,28.0,27.0,47.86495,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,28.0,27.0,48.72134,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,28.0,27.0,50.25062,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,28.0,27.0,49.56245,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,90.0,27.0,48.72134,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,90.0,27.0,50.06711,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,90.0,27.0,51.09172,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,90.0,27.0,51.93282,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,90.0,27.0,53.29388,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,90.0,27.0,54.99137,,,,,0,0.4160493827160494
405.0,0.0,168.5,8.0,615.0,1220.0,90.0,27.0,53.29388,,,,,0,0.4160493827160494
350.0,38.0,133.0,16.0,575.0,1343.0,3.0,27.0,3.1952,,,,,0,0.48857142857142855
367.5,38.0,133.0,16.0,575.0,1343.0,3.0,27.0,5.25642,,,,,0,0.46530612244897956
385.0,38.0,133.0,16.0,575.0,1343.0,3.0,27.0,7.34476,,,,,0,0.44415584415584414
370.0,33.5,155.4,16.0,565.0,1310.0,3.0,27.0,6.42264,,,,,0,0.5105405405405405
398.5,33.5,155.4,16.0,565.0,1310.0,3.0,27.0,8.70083,,,,,0,0.4740276035131744
407.0,33.5,155.4,16.0,565.0,1310.0,3.0,27.0,11.92827,,,,,0,0.46412776412776413
400.0,29.0,184.03,16.0,540.0,1265.0,3.0,27.0,8.23977,,,,,0,0.532575
420.0,29.0,184.03,16.0,540.0,1265.0,3.0,27.0,12.38933,,,,,0,0.5072142857142857
440.0,29.0,184.25,16.0,540.0,1265.0,3.0,27.0,16.2948,,,,,0,0.48465909090909093
350.0,38.0,133.0,16.0,575.0,1343.0,7.0,27.0,11.00614,,,,,0,0.48857142857142855
367.5,38.0,133.0,16.0,575.0,1343.0,7.0,27.0,13.06736,,,,,0,0.46530612244897956
380.0,38.0,133.0,16.0,575.0,1343.0,7.0,27.0,11.4672,,,,,0,0.45
370.0,33.5,155.4,16.0,565.0,1310.0,7.0,27.0,20.41725,,,,,0,0.5105405405405405
388.5,33.5,155.4,16.0,565.0,1310.0,7.0,27.0,24.78378,,,,,0,0.4862290862290862
407.0,33.5,155.4,16.0,565.0,1310.0,7.0,27.0,16.51177,,,,,0,0.46412776412776413
400.0,29.0,184.03,16.0,540.0,1265.0,7.0,27.0,24.53969,,,,,0,0.532575
420.0,29.0,184.03,16.0,540.0,1265.0,7.0,27.0,36.01201,,,,,0,0.5072142857142857
440.0,29.0,184.25,16.0,540.0,1265.0,7.0,27.0,15.12858,,,,,0,0.48465909090909093
350.0,38.0,133.0,16.0,575.0,1343.0,28.0,27.0,17.18981,,,,,0,0.48857142857142855
367.5,38.0,133.0,16.0,575.0,1343.0,28.0,27.0,22.23437,,,,,0,0.46530612244897956
385.0,38.0,133.0,16.0,575.0,1343.0,28.0,27.0,18.11193,,,,,0,0.44415584415584414
370.0,33.5,155.4,16.0,565.0,1310.0,28.0,27.0,23.86165,,,,,0,0.5105405405405405
388.5,33.5,155.4,16.0,565.0,1310.0,28.0,27.0,26.38394,,,,,0,0.4862290862290862
407.0,33.5,155.4,16.0,565.0,1310.0,28.0,27.0,27.52303,,,,,0,0.46412776412776413
400.0,29.0,184.03,16.0,540.0,1265.0,28.0,27.0,29.4,,,,,0,0.532575
420.0,29.0,184.03,16.0,540.0,1265.0,28.0,27.0,34.41185,,,,,0,0.5072142857142857
440.0,29.0,184.25,16.0,540.0,1265.0,28.0,27.0,50.00662,,,,,0,0.48465909090909093
356.12,0.0,195.85,10.0,554.4,1293.6,7.0,60.0,29.92,,,,,0,0.5499550713242727
356.12,0.0,195.86,10.0,554.4,1293.6,7.0,60.0,23.44,,,,,0,0.5499831517466023
356.12,0.0,195.86,10.0,554.4,1293.6,7.0,60.0,27.7,,,,,0,0.5499831517466023
356.12,0.0,195.85,10.0,554.4,1293.6,7.0,60.0,29.32,,,,,0,0.5499550713242727
356.12,0.0,195.86,10.0,554.4,1293.6,7.0,60.0,28.73,,,,,0,0.5499831517466023
359.68,0.0,195.86,10.0,554.4,1293.6,7.0,60.0,37.77,,,,,0,0.5445395907473309
363.24,0.0,195.86,10.0,554.4,1293.6,7.0,60.0,38.96,,,,,0,0.5392027309767647
366.8,0.0,195.86,10.0,554.4,1293.6,7.0,60.0,43.4,,,,,0,0.533969465648855
370.36,0.0,195.86,10.0,554.4,1293.6,7.0,60.0,44.0,,,,,0,0.5288368074306081
373.92,0.0,195.86,10.0,554.4,1293.6,7.0,60.0,46.66,,,,,0,0.5238018827556696
356.12,0.0,195.85,10.0,554.4,1293.6,28.0,60.0,34.51,,,,,0,0.5499550713242727
359.68,0.0,195.86,10.0,554.4,1293.6,28.0,60.0,40.88,,,,,0,0.5445395907473309
363.24,0.0,195.86,10.0,554.4,1293.6,28.0,60.0,43.11,,,,,0,0.5392027309767647
366.8,0.0,195.86,10.0,554.4,1293.6,28.0,60.0,46.37,,,,,0,0.533969465648855
370.36,0.0,195.86,10.0,554.4,1293.6,28.0,60.0,50.63,,,,,0,0.5288368074306081
373.92,0.0,195.86,10.0,554.4,1293.6,28.0,60.0,54.59,,,,,0,0.5238018827556696
350.0,35.0,144.0,8.0,645.0,1200.0,3.0,35.0,7.00019,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,3.0,55.0,33.34427,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,3.0,65.0,42.94753,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,3.0,35.0,8.75418,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,3.0,55.0,18.061,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,3.0,65.0,54.20687,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,3.0,35.0,9.57367,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,3.0,55.0,24.0989,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,3.0,65.0,43.76031,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,7.0,35.0,13.22933,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,7.0,55.0,41.81201,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,7.0,65.0,43.82351,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,7.0,35.0,12.22785,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,7.0,55.0,26.51579,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,7.0,65.0,54.5018,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,7.0,35.0,10.78411,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,7.0,55.0,31.65595,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,7.0,65.0,46.18119,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,28.0,35.0,19.16648,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,28.0,55.0,48.04,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,28.0,65.0,50.31,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,28.0,35.0,17.76607,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,28.0,55.0,33.79084,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,28.0,65.0,56.82851,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,28.0,35.0,17.13072,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,28.0,55.0,40.75058,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,28.0,65.0,59.49598,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,56.0,35.0,21.14553,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,56.0,55.0,50.60419,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,56.0,65.0,55.14627,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,56.0,35.0,18.9458,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,56.0,55.0,36.70742,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,56.0,65.0,58.00824,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,56.0,35.0,17.13072,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,56.0,55.0,44.08746,,,,,0,0.5114285714285715
350.0,35.0,144.0,8.0,645.0,1200.0,56.0,65.0,71.63306,,,,,0,0.5114285714285715
400.0,0.0,179.92,10.0,508.0,1186.0,7.0,27.0,38.81655,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,7.0,27.0,53.0402,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,7.0,27.0,48.47563,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,7.0,27.0,43.36908,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,7.0,27.0,37.62422,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,7.0,27.0,32.84285,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,28.0,27.0,43.69426,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,28.0,27.0,59.88105,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,28.0,27.0,54.99129,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,28.0,27.0,49.0176,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,28.0,27.0,42.50193,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,28.0,27.0,36.96181,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,56.0,27.0,46.84972,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,56.0,27.0,64.01205,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,56.0,27.0,58.58033,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,56.0,27.0,52.49824,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,56.0,27.0,45.65739,,,,,0,0.4498
400.0,0.0,179.92,10.0,508.0,1186.0,56.0,27.0,39.6837,,,,,0,0.4498
400.0,1.0,147.0,8.0,872.0,706.0,7.0,27.0,28.0,,,,,0,0.37
400.0,4.0,147.0,8.0,872.0,706.0,7.0,27.0,20.0,,,,,0,0.3775
400.0,5.0,147.0,8.0,872.0,706.0,7.0,27.0,18.0,,,,,0,0.38
400.0,10.0,147.0,8.0,872.0,706.0,7.0,27.0,15.0,,,,,0,0.3925
400.0,2.0,147.0,10.0,872.0,706.0,7.0,27.0,30.5,,,,,0,0.3725
400.0,5.0,147.0,10.0,872.0,706.0,7.0,27.0,24.0,,,,,0,0.38
400.0,6.5,147.0,10.0,872.0,706.0,7.0,27.0,21.0,,,,,0,0.38375
400.0,11.0,147.0,10.0,872.0,706.0,7.0,27.0,18.0,,,,,0,0.395
400.0,3.5,147.0,12.0,872.0,706.0,7.0,27.0,35.0,,,,,0,0.37625
400.0,7.0,147.0,12.0,872.0,706.0,7.0,27.0,28.0,,,,,0,0.385
400.0,8.0,147.0,12.0,872.0,706.0,7.0,27.0,24.0,,,,,0,0.3875
400.0,12.0,147.0,12.0,872.0,706.0,7.0,27.0,21.0,,,,,0,0.3975
400.0,1.0,147.0,8.0,872.0,706.0,28.0,27.0,31.0,,,,,0,0.37
400.0,4.0,147.0,8.0,872.0,706.0,28.0,27.0,22.0,,,,,0,0.3775
400.0,5.0,147.0,8.0,872.0,706.0,28.0,27.0,19.5,,,,,0,0.38
400.0,10.0,147.0,8.0,872.0,706.0,28.0,27.0,17.0,,,,,0,0.3925
400.0,2.0,147.0,10.0,872.0,706.0,28.0,27.0,36.0,,,,,0,0.3725
400.0,5.0,147.0,10.0,872.0,706.0,28.0,27.0,25.5,,,,,0,0.38
400.0,6.5,147.0,10.0,872.0,706.0,28.0,27.0,23.5,,,,,0,0.38375
400.0,11.0,147.0,10.0,872.0,706.0,28.0,27.0,19.5,,,,,0,0.395
400.0,3.5,147.0,12.0,872.0,706.0,28.0,27.0,39.0,,,,,0,0.37625
400.0,7.0,147.0,12.0,872.0,706.0,28.0,27.0,31.0,,,,,0,0.385
400.0,8.0,147.0,12.0,872.0,706.0,28.0,27.0,26.5,,,,,0,0.3875
400.0,12.0,147.0,12.0,872.0,706.0,28.0,27.0,22.5,,,,,0,0.3975
400.0,1.0,147.0,8.0,872.0,706.0,56.0,27.0,32.5,,,,,0,0.37
400.0,4.0,147.0,8.0,872.0,706.0,56.0,27.0,22.5,,,,,0,0.3775
400.0,5.0,147.0,8.0,872.0,706.0,56.0,27.0,20.0,,,,,0,0.38
400.0,10.0,147.0,8.0,872.0,706.0,56.0,27.0,17.5,,,,,0,0.3925
400.0,2.0,147.0,10.0,872.0,706.0,56.0,27.0,37.5,,,,,0,0.3725
400.0,5.0,147.0,10.0,872.0,706.0,56.0,27.0,26.0,,,,,0,0.38
400.0,6.5,147.0,10.0,872.0,706.0,56.0,27.0,24.0,,,,,0,0.38375
400.0,11.0,147.0,10.0,872.0,706.0,56.0,27.0,20.0,,,,,0,0.395
400.0,3.5,147.0,12.0,872.0,706.0,56.0,27.0,41.0,,,,,0,0.37625
400.0,7.0,147.0,12.0,872.0,706.0,56.0,27.0,32.0,,,,,0,0.385
400.0,8.0,147.0,12.0,872.0,706.0,56.0,27.0,27.0,,,,,0,0.3875
400.0,12.0,147.0,12.0,872.0,706.0,56.0,27.0,23.0,,,,,0,0.3975
460.0,0.0,184.0,8.0,544.0,1212.0,7.0,20.0,37.6,,,,,0,0.4
460.0,0.0,184.0,10.0,544.0,1212.0,7.0,20.0,52.2,,,,,0,0.4
460.0,0.0,184.0,12.0,544.0,1212.0,7.0,20.0,57.1,,,,,0,0.4
460.0,0.0,184.0,14.0,544.0,1212.0,7.0,20.0,52.3,,,,,0,0.4
460.0,0.0,200.1,8.0,539.0,1201.0,7.0,20.0,38.1,,,,,0,0.435
460.0,0.0,200.1,10.0,539.0,1201.0,7.0,20.0,61.5,,,,,0,0.435
460.0,0.0,200.1,12.0,539.0,1201.0,7.0,20.0,47.3,,,,,0,0.435
460.0,0.0,200.1,14.0,539.0,1201.0,7.0,20.0,71.1,,,,,0,0.435
460.0,0.0,220.8,8.0,533.0,1186.0,7.0,20.0,34.8,,,,,0,0.48000000000000004
460.0,0.0,220.8,10.0,533.0,1186.0,7.0,20.0,34.3,,,,,0,0.48000000000000004
460.0,0.0,220.8,12.0,533.0,1186.0,7.0,20.0,65.9,,,,,0,0.48000000000000004
460.0,0.0,220.8,14.0,533.0,1186.0,7.0,20.0,72.6,,,,,0,0.48000000000000004
460.0,0.0,239.2,8.0,527.0,1174.0,7.0,20.0,24.1,,,,,0,0.52
460.0,0.0,239.2,10.0,527.0,1174.0,7.0,20.0,36.6,,,,,0,0.52
460.0,0.0,239.2,12.0,527.0,1174.0,7.0,20.0,58.4,,,,,0,0.52
460.0,0.0,239.2,14.0,527.0,1174.0,7.0,20.0,64.6,,,,,0,0.52
460.0,0.0,184.0,8.0,544.0,1212.0,28.0,20.0,39.5,,,,,0,0.4
460.0,0.0,184.0,10.0,544.0,1212.0,28.0,20.0,54.3,,,,,0,0.4
460.0,0.0,184.0,12.0,544.0,1212.0,28.0,20.0,60.4,,,,,0,0.4
460.0,0.0,184.0,14.0,544.0,1212.0,28.0,20.0,56.5,,,,,0,0.4
460.0,0.0,200.1,8.0,539.0,1201.0,28.0,20.0,40.7,,,,,0,0.435
460.0,0.0,200.1,10.0,539.0,1201.0,28.0,20.0,61.9,,,,,0,0.435
460.0,0.0,200.1,12.0,539.0,1201.0,28.0,20.0,49.9,,,,,0,0.435
460.0,0.0,200.1,14.0,539.0,1201.0,28.0,20.0,72.3,,,,,0,0.435
460.0,0.0,220.8,8.0,533.0,1186.0,28.0,20.0,36.8,,,,,0,0.48000000000000004
460.0,0.0,220.8,10.0,533.0,1186.0,28.0,20.0,41.4,,,,,0,0.48000000000000004
460.0,0.0,220.8,12.0,533.0,1186.0,28.0,20.0,70.4,,,,,0,0.48000000000000004
460.0,0.0,220.8,14.0,533.0,1186.0,28.0,20.0,73.2,,,,,0,0.48000000000000004
460.0,0.0,239.2,8.0,527.0,1174.0,28.0,20.0,25.7,,,,,0,0.52
460.0,0.0,239.2,10.0,527.0,1174.0,28.0,20.0,39.6,,,,,0,0.52
460.0,0.0,239.2,12.0,527.0,1174.0,28.0,20.0,61.9,,,,,0,0.52
460.0,0.0,239.2,14.0,527.0,1174.0,28.0,20.0,66.6,,,,,0,0.52
405.0,0.0,162.0,13.0,683.0,1269.0,7.0,27.0,8.77376,,,,,0,0.4
405.0,20.25,162.0,13.0,683.0,1269.0,7.0,27.0,12.32252,,,,,0,0.45
405.0,40.5,162.0,13.0,683.0,1269.0,7.0,27.0,14.59608,,,,,0,0.5
405.0,60.75,162.0,13.0,683.0,1269.0,7.0,27.0,15.42,,,,,0,0.55
405.0,81.0,162.0,13.0,683.0,1269.0,7.0,27.0,15.21,,,,,0,0.6
405.0,101.25,162.0,13.0,683.0,1269.0,7.0,27.0,14.8,,,,,0,0.65
405.0,121.5,162.0,13.0,683.0,1269.0,7.0,27.0,15.05,,,,,0,0.7
405.0,0.0,162.0,13.0,683.0,1269.0,14.0,27.0,10.33939,,,,,0,0.4
405.0,20.25,162.0,13.0,683.0,1269.0,14.0,27.0,14.8003,,,,,0,0.45
405.0,40.5,162.0,13.0,683.0,1269.0,14.0,27.0,17.60935,,,,,0,0.5
405.0,60.75,162.0,13.0,683.0,1269.0,14.0,27.0,18.93,,,,,0,0.55
405.0,81.0,162.0,13.0,683.0,1269.0,14.0,27.0,18.52,,,,,0,0.6
405.0,101.25,162.0,13.0,683.0,1269.0,14.0,27.0,18.14,,,,,0,0.65
405.0,121.5,162.0,13.0,683.0,1269.0,14.0,27.0,17.94,,,,,0,0.7
405.0,0.0,162.0,13.0,683.0,1269.0,28.0,27.0,12.4042,,,,,0,0.4
405.0,20.25,162.0,13.0,683.0,1269.0,28.0,27.0,18.18568,,,,,0,0.45
405.0,40.5,162.0,13.0,683.0,1269.0,28.0,27.0,20.79053,,,,,0,0.5
405.0,60.75,162.0,13.0,683.0,1269.0,28.0,27.0,22.07,,,,,0,0.55
405.0,81.0,162.0,13.0,683.0,1269.0,28.0,27.0,21.58,,,,,0,0.6
405.0,101.25,162.0,13.0,683.0,1269.0,28.0,27.0,21.2,,,,,0,0.65
405.0,121.5,162.0,13.0,683.0,1269.0,28.0,27.0,20.91,,,,,0,0.7
405.0,0.0,162.0,13.0,683.0,1269.0,42.0,27.0,13.14844,,,,,0,0.4
405.0,20.25,162.0,13.0,683.0,1269.0,42.0,27.0,19.83754,,,,,0,0.45
405.0,40.5,162.0,13.0,683.0,1269.0,42.0,27.0,21.86151,,,,,0,0.5
405.0,60.75,162.0,13.0,683.0,1269.0,42.0,27.0,23.84,,,,,0,0.55
405.0,81.0,162.0,13.0,683.0,1269.0,42.0,27.0,23.55,,,,,0,0.6
405.0,101.25,162.0,13.0,683.0,1269.0,42.0,27.0,23.35,,,,,0,0.65
405.0,121.5,162.0,13.0,683.0,1269.0,42.0,27.0,22.86,,,,,0,0.7
405.0,0.0,162.0,13.0,683.0,1269.0,56.0,27.0,13.77016,,,,,0,0.4
405.0,20.25,162.0,13.0,683.0,1269.0,56.0,27.0,20.41841,,,,,0,0.45
405.0,40.5,162.0,13.0,683.0,1269.0,56.0,27.0,22.68743,,,,,0,0.5
405.0,60.75,162.0,13.0,683.0,1269.0,56.0,27.0,24.22,,,,,0,0.55
405.0,81.0,162.0,13.0,683.0,1269.0,56.0,27.0,23.93,,,,,0,0.6
405.0,101.25,162.0,13.0,683.0,1269.0,56.0,27.0,23.64,,,,,0,0.65
405.0,121.5,162.0,13.0,683.0,1269.0,56.0,27.0,22.94,,,,,0,0.7
405.0,0.0,162.0,13.0,683.0,1269.0,7.0,60.0,16.55415,,,,,0,0.4
405.0,20.25,162.0,13.0,683.0,1269.0,7.0,60.0,21.53542,,,,,0,0.45
405.0,40.5,162.0,13.0,683.0,1269.0,7.0,60.0,23.67625,,,,,0,0.5
405.0,60.75,162.0,13.0,683.0,1269.0,7.0,60.0,24.69,,,,,0,0.55
405.0,81.0,162.0,13.0,683.0,1269.0,7.0,60.0,24.46,,,,,0,0.6
405.0,101.25,162.0,13.0,683.0,1269.0,7.0,60.0,24.28,,,,,0,0.65
405.0,121.5,162.0,13.0,683.0,1269.0,7.0,60.0,23.95,,,,,0,0.7
405.0,0.0,162.0,13.0,683.0,1269.0,14.0,60.0,18.48509,,,,,0,0.4
405.0,20.25,162.0,13.0,683.0,1269.0,14.0,60.0,23.97941,,,,,0,0.45
405.0,40.5,162.0,13.0,683.0,1269.0,14.0,60.0,27.64074,,,,,0,0.5
405.0,60.75,162.0,13.0,683.0,1269.0,14.0,60.0,29.0,,,,,0,0.55
405.0,81.0,162.0,13.0,683.0,1269.0,14.0,60.0,28.73,,,,,0,0.6
405.0,101.25,162.0,13.0,683.0,1269.0,14.0,60.0,28.35,,,,,0,0.65
405.0,121.5,162.0,13.0,683.0,1269.0,14.0,60.0,27.88,,,,,0,0.7
405.0,0.0,162.0,13.0,683.0,1269.0,28.0,60.0,20.14551,,,,,0,0.4
